BIB_ID`MFHD_ID`ITEM_ID`BibSuppress`MfhdSuppress`BIB_FORMAT`LANGUAGE`TITLE`AUTHOR`TITLE_BRIEF`EDITION`ISBN`NETWORK_NUMBER`PUBLISHER_DATE`PUBLISHER`BEGIN_PUB_DATE`MfhdLocation`displayCallNo`normCallNo`ITEM_ENUM`CHRON`COPY_NUMBER`PIECES`ITEM_BARCODE`ItemPermLocCode`ItemPermLocName`ItemPermTypeName`ItemTempLocCode`ItemTempLocName`ItemTempTypeName`CREATE_DATE`UPDATE_DATE`PO_ID`MaxOfCHARGE_DATE
668811`714899`788598`N`N`am`eng`Last superstition : a refutation of the new atheism / Edward Feser.`Feser, Edward.`Last superstition : a refutation of the new atheism /``9781587314513 (hardcover : alk. paper)`(OCoLC)ocn229020948`2008.`St. Augustine's Press,`2008`aastx`BL473 .F47 2008`BL  473            F 47   2008```1`1`31811013214765`aastx`Book Collection`BOOK 16/8/4 WK````03-Apr-09`03-Jun-09`13004`
667551`713995`788494`N`N`am`eng`Epicureanism at the origins of modernity / Catherine Wilson.`Wilson, Catherine, 1951-`Epicureanism at the origins of modernity /``9780199238811`(OCoLC)ocn214305953`2008.`Clarendon Press ; Oxford University Press,`2008`aastx`B512 .W55 2008`B  512            W 55   2008```1`1`31811013214120`aastx`Book Collection`BOOK 16/8/4 WK````05-Mar-09`02-Jun-09`12928`
666593`713423`787532`N`N`am`eng`One nation, divisible : how regional religious differences shape American politics / Mark Silk and Andrew Walsh.`Silk, Mark.`One nation, divisible : how regional religious differences shape American politics / Mark Silk and Andrew Walsh.``0742558452 (cloth : alk. paper)`(OCoLC)ocn213079898`c2008.`Rowman & Littlefield Pub.,`2008`aastx`BL2525 .S54 2008`BL 2525            S 54   2008```1`1`31811012371954`aastx`Book Collection`BOOK 16/8/4 WK````11-Feb-09`19-May-09`12888`
668351`714341`789135`N`N`am`eng`Friends of God : Islamic images of piety, commitment, and servanthood / John Renard.`Renard, John, 1944-`Friends of God : Islamic images of piety, commitment, and servanthood /``9780520251984 (pbk. : alk. paper)`(OCoLC)ocn155128822`c2008.`University of California Press,`2008`aastx`BP189.43 .R46 2008`BP  18943          R 46   2008```1`1`31811013569663`aastx`Book Collection`BOOK 16/8/4 WK````25-Mar-09`10-Jun-09`12943`
692066`739881`811585`N`N`am`eng`SAGE handbook of personality theory and assessment / edited by Gregory J. Boyle, Gerald Matthews, Donald H. Saklofske.``SAGE handbook of personality theory and assessment /`1st ed.`9781412923644 (set)`(OCoLC)ocn244007902`2008.`SAGE Publications,`2008`aastx`BF698.4 .S24 2008`BF  6984           S 24   2008`v.1``1`1`31811013743839`aastx`Book Collection`BOOK 16/8/4 WK````04-Mar-11`30-Mar-11`14023`05-May-11
663272`707914`783458`N`N`am`eng`Theories of performance / Elizabeth Bell.`Bell, Elizabeth, 1953-`Theories of performance /``9781412926386 (pbk.)`(OCoLC)ocn166387386`c2008.`Sage Publications,`2008`aastx`BF481 .B375 2008`BF  481            B 375   2008```1`1`31811013501856`aastx`Book Collection`BOOK 16/8/4 WK````05-Nov-08`09-Mar-09`12636`19-Nov-10
659791`703189`776500`N`N`am`eng`Working with loss, death and bereavement : a guide for social workers / Jeremy Weinstein.`Weinstein, Jeremy.`Working with loss, death and bereavement : a guide for social workers /``9781412923910 (pbk.)`(OCoLC)ocn163333852`2008.`SAGE,`2008`aastx`BF575.G7 W45 2008`BF  575            G 7   W 45   2008```1`1`31811013216315`aastx`Book Collection`BOOK 16/8/4 WK````25-Jul-08`25-Aug-08`12335`09-Oct-10
667522`713965`789113`N`N`am`eng`Zoographies : the question of the animal from Heidegger to Derrida / Matthew Calarco.`Calarco, Matthew, 1972-`Zoographies : the question of the animal from Heidegger to Derrida /``9780231140225 (cloth : alk. paper)`(OCoLC)ocn183392024`c2008.`Columbia University Press,`2008`aastx`B105.A55 C35 2008`B  105            A 55   C 35   2008```1`1`31811013558971`aastx`Book Collection`BOOK 16/8/4 WK````05-Mar-09`10-Jun-09`12927`04-Dec-12
669294`715228`789246`N`N`am`eng`Confessions of a confirmed extensionalist : and other essays / W.V. Quine ; edited by Dagfinn F¿¿llesdal, Douglas B. Quine.`Quine, W. V. (Willard Van Orman)`Confessions of a confirmed extensionalist : and other essays /``9780674030848 (alk. paper)`(OCoLC)ocn213375787`2008.`Harvard University Press,`2008`aastx`B29 .Q55 2008`B   29            Q 55   2008```1`1`31811013557320`aastx`Book Collection`BOOK 16/8/4 WK````13-Apr-09`11-Jun-09`13043`30-Aug-11
664046`710680`783375`N`N`am`eng`Politics of our selves : power, autonomy, and gender in contemporary critical theory / Amy Allen.`Allen, Amy.`Politics of our selves : power, autonomy, and gender in contemporary critical theory /``9780231136228 (cloth : alk. paper)`(OCoLC)ocn145146477`c2008.`Columbia University Press,`2008`aastx`BD450 .A4723 2008`BD  450            A 4723   2008```1`1`31811013502839`aastx`Book Collection`BOOK 16/8/4 WK````21-Nov-08`06-Mar-09`12677`29-Oct-12
667530`713959`788522`N`N`am`eng`Black religion : Malcolm X, Julius Lester, and Jan Willis / William David Hart.`Hart, William D., 1957-`Black religion : Malcolm X, Julius Lester, and Jan Willis /`1st ed.`9780230605374 (alk. paper)`(OCoLC)ocn176926075`2008.`Palgrave Macmillan,`2008`aastx`BL639 .H37 2008`BL  639            H 37   2008```1`1`31811013214146`aastx`Book Collection`BOOK 16/8/4 WK````05-Mar-09`02-Jun-09`12927`
667555`713991`788175`N`N`am`eng`Muslim modernities : expressions of the civil imagination / edited by Amyn B. Sajoo.``Muslim modernities : expressions of the civil imagination /``9781845118723`(OCoLC)ocn230951930`2008.`I.B. Taurus,`2008`aastx`BP173.63 .M87 2008`BP  17363          M 87   2008```1`1`31811013564029`aastx`Book Collection`BOOK 16/8/4 WK````05-Mar-09`28-May-09`12928`29-Jul-11
664352`713511`785080`N`N`am`eng`Routledge companion to twentieth-century philosophy / edited by Dermot Moran.``Routledge companion to twentieth-century philosophy /``9780415299367 (hbk.)`(OCoLC)ocn226279400`2008.`Routledge,`2008`aastx`B804 .R68 2008`B  804            R 68   2008```1`1`31811013522423`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-08`10-Apr-09`12899`
669952`715832`789100`N`N`am`eng`Brands of faith : marketing religion in a commercial age / Mara Einstein.`Einstein, Mara.`Brands of faith : marketing religion in a commercial age /``9780415409773 (pbk. : alk. paper)`(OCoLC)ocn122261643`2008.`Routledge,`2008`aastx`BV652.23 .E56 2008`BV  65223          E 56   2008```1`1`31811013570125`aastx`Book Collection`BOOK 16/8/4 WK````24-Apr-09`09-Jun-09`13139`16-Jan-10
636900`679743`759999`N`N`am`eng`Indian ethics / edited by Purushottama Bilimoria, Joseph Prabhu, Renuka Sharma.``Indian ethics /``0754633012 (hbk.)`(OCoLC)ocm53846564`c2007.`Ashgate,`2007`aastx`BJ122 .I63 2007`BJ  122            I 63   2007`v.1``1`1`31811012280072`aastx`Book Collection`BOOK 16/8/4 WK````19-Jan-07`21-Jun-07`10678`16-Sep-10
652128`696606`771145`N`N`am`eng`Providence and the invention of the United States, 1607-1876 / Nicholas Guyatt.`Guyatt, Nicholas, 1973-`Providence and the invention of the United States, 1607-1876 /``9780521687300 (pbk.)`(OCoLC)ocm80180218`2007.`Cambridge University Press,`2007`aastx`BR515 .G89 2007`BR  515            G 89   2007```1`1`31811012375146`aastx`Book Collection`BOOK 16/8/4 WK````14-Feb-08`02-Apr-08`11700`
652564`696929`770653`N`N`am`eng`Human sacrifice in Jewish and Christian tradition / edited by Karin Finsterbusch, Armin Lange, K.F. Diethard Ro¿¿mheld ; in association with Lance Lazar.``Human sacrifice in Jewish and Christian tradition /``9789004150850`(OCoLC)ocm71552514`2007.`Brill,`2007`aastx`BS680.C45 H86 2007`BS  680            C 45   H 86   2007```1`1`31811012356401`aastx`Book Collection`BOOK 16/8/4 WK````20-Feb-08`24-Mar-08`11731`21-Jul-11
652582`696948`771112`N`N`am`eng`Presocratics : natural philosophers before Socrates / James Warren.`Warren, James, 1974-`Presocratics : natural philosophers before Socrates /``9780520253698 (pbk. : alk. paper)`(OCoLC)ocm81252669`c2007.`University of California Press,`2007`aastx`B187.5 .W37 2007`B  1875           W 37   2007```1`1`31811012374867`aastx`Book Collection`BOOK 16/8/4 WK````20-Feb-08`02-Apr-08`11731`05-Jun-11
668353`714360`787781`N`N`am`eng`Religion of the Romans / Jo¿¿rg Ru¿¿pke ; translated and edited by Richard Gordon.`Ru¿¿pke, Jo¿¿rg.`Religion of the Romans /``0745630154 (pbk.)`(OCoLC)ocn153556550`c2007.`Polity,`2007`aastx`BL803 .R8713 2007`BL  803            R 8713   2007```1`1`31811013525178`aastx`Book Collection`BOOK 16/8/4 WK````25-Mar-09`20-May-09`12944`28-Nov-10
652563`696928`771073`N`N`am`eng`Feminist philosophy and the problem of evil / edited by Robin May Schott.``Feminist philosophy and the problem of evil /``9780253219015 (pbk. : alk. paper)`(OCoLC)ocm71350377`c2007.`Indiana University Press,`2007`aastx`BJ1401 .F39 2007`BJ 1401            F 39   2007```1`1`31811012376003`aastx`Book Collection`BOOK 16/8/4 WK````20-Feb-08`01-Apr-08`11731`03-Oct-08
668349`714357`789209`N`N`am`eng`Modes of faith : secular surrogates for lost religious belief / Theodore Ziolkowski.`Ziolkowski, Theodore.`Modes of faith : secular surrogates for lost religious belief /``0226983633 (cloth : alk. paper)`(OCoLC)ocm76937317`2007.`University of Chicago Press,`2007`aastx`BL98.7 .Z55 2007`BL   987           Z 55   2007```1`1`31811013570349`aastx`Book Collection`BOOK 16/8/4 WK````25-Mar-09`11-Jun-09`12944`25-Oct-10
663482`707821`783477`N`N`am`eng`Authentic Confucius : a life of thought and politics / Annping Chin.`Chin, Ann-ping, 1950-`Authentic Confucius : a life of thought and politics /`1st Scribner hardcover ed.`9780743246187`(OCoLC)ocn168712049`2007.`Scribner,`2007`aastx`B128.C8 C4927 2007`B  128            C 8   C 4927   2007```1`1`31811013503498`aastx`Book Collection`BOOK 16/8/4 WK````07-Nov-08`10-Mar-09`12630`
652119`696568`769946`N`N`am`eng`Mind in life : biology, phenomenology, and the sciences of mind / Evan Thompson.`Thompson, Evan.`Mind in life : biology, phenomenology, and the sciences of mind /``0674025113 (alk. paper)`(OCoLC)ocm71241991`2007.`Belknap Press of Harvard University Press,`2007`aastx`B808.9 .T45 2007`B  8089           T 45   2007```1`1`31811012356302`aastx`Book Collection`BOOK 16/8/4 WK````14-Feb-08`10-Mar-08`11700`30-Oct-12
669150`715201`789419`N`N`am`eng`Panda's black box : opening up the intelligent design controversy / edited by Nathaniel C. Comfort ; foreword by Daniel J. Kevles.``Panda's black box : opening up the intelligent design controversy /``9780801885990 (hardcover : alk. paper)`(OCoLC)ocm74649011`c2007.`Johns Hopkins University Press,`2007`aastx`BS652 .P35 2007`BS  652            P 35   2007```1`1`31811013565240`aastx`Book Collection`BOOK 16/8/4 WK````09-Apr-09`17-Jun-09`13041`20-Jan-10
652117`696566`771005`N`N`am`eng`Judeities : questions for Jacques Derrida / edited by Bettina Bergo, Joseph Cohen, and Raphael Zagury-Orly ; translated by Bettina Bergo and Michael B. Smith.``Judeities : questions for Jacques Derrida /`1st ed.`9780823226429 (pbk. : alk. paper)`(OCoLC)ocn129950230`2007.`Fordham University Press,`2007`aastx`B2430.D484 J8313 2007`B 2430            D 484   J 8313   2007```1`1`31811012375211`aastx`Book Collection`BOOK 16/8/4 WK````14-Feb-08`01-Apr-08`11700`22-Sep-08
634325`676764`751213`N`N`am`eng`Dead for good : martyrdom and the rise of the suicide bomber / Hugh Barlow.`Barlow, Hugh D.`Dead for good : martyrdom and the rise of the suicide bomber /``1594513244 (hc)`(OCoLC)ocm67374974`c2007.`Paradigm Publishers,`2007`aastx`BL626.5 .B37 2007`BL  6265           B 37   2007```2`1`31811012650175`aastx`Book Collection`BOOK 16/8/4 WK````13-Nov-06`28-Nov-06`10459`23-Feb-07
634325`676764`751213`N`N`am`eng`Dead for good : martyrdom and the rise of the suicide bomber / Hugh Barlow.`Barlow, Hugh D.`Dead for good : martyrdom and the rise of the suicide bomber /``1594513244 (hc)`(OCoLC)ocm67374974`c2007.`Paradigm Publishers,`2007`aastx`BL626.5 .B37 2007`BL  6265           B 37   2007```2`1`31811012650175`aastx`Book Collection`BOOK 16/8/4 WK````13-Nov-06`28-Nov-06`10459`23-Feb-07
649867`696045`770860`N`N`am`eng`Geographies of Muslim identities : diaspora, gender and belonging / edited by Cara Aitchison, Peter Hopkins and Mei-Po Kwan.``Geographies of Muslim identities : diaspora, gender and belonging /``0754648885 (alk. paper)`(OCoLC)ocm78893171`2007.`Ashgate,`2007`aastx`BP52.5 .G46 2007`BP   525           G 46   2007```1`1`31811012350982`aastx`Book Collection`BOOK 16/8/4 WK````08-Jan-08`28-Mar-08`11650`21-Jun-10
641725`684988`759788`N`N`am`eng`Stress, coping, and development : an integrative perspective / Carolyn M. Aldwin ; foreword by Emmy E. Werner.`Aldwin, Carolyn M.`Stress, coping, and development : an integrative perspective /`2nd ed.`1572308400 (cloth : alk. paper)`(OCoLC)ocm77270830`c2007.`Guilford Press,`2007`aastx`BF575.S75 A42 2007`BF  575            S 75   A 42   2007```1`1`31811012734656`aastx`Book Collection`BOOK 16/8/4 WK````27-Apr-07`14-Jun-07`11012`11-Jan-12
652114`696563`770368`N`N`am`eng`Hare Krishna movement : forty years of chant and change / edited by Graham Dwyer and Richard J. Cole.``Hare Krishna movement : forty years of chant and change /``9781845114077 (hbk.)`(OCoLC)ocn144524839`2007.`I.B. Tauris ;`2007`aastx`BL1285.83 .H367 2007`BL 128583          H 367   2007```1`1`31811012359827`aastx`Book Collection`BOOK 16/8/4 WK````14-Feb-08`18-Mar-08`11700`25-Sep-12
669287`715191`789958`N`N`am`eng`Beyond the ethical demand / K.E. L¿¿gstrup ; introduction by Kees van Kooten Niekerk.`L¿¿gstrup, K. E. (Knud Ejler), 1905-`Beyond the ethical demand /`English language ed.`9780268034078 (pbk. : alk. paper)`(OCoLC)ocn157023271`c2007.`University of Notre Dame Press,`2007`aastx`BJ78.D3 L6213 2007`BJ   78            D 3   L 6213   2007```1`1`31811013565224`aastx`Book Collection`BOOK 16/8/4 WK````13-Apr-09`24-Jun-09`13041`
651179`696471`781600`N`N`am`eng`Aristotle's ethics as first philosophy / Claudia Baracchi.`Baracchi, Claudia, 1962-`Aristotle's ethics as first philosophy /``9780521866583 (hardback)`(OCoLC)ocn122973879`2007.`Cambridge University Press,`2007`aastx`B491.E7 B37 2007`B  491            E 7   B 37   2007```1`1`31811013237493`aastx`Book Collection`BOOK 16/8/4 WK````28-Jan-08`22-Jan-09`11692`11-Jul-11
651179`696471`781600`N`N`am`eng`Aristotle's ethics as first philosophy / Claudia Baracchi.`Baracchi, Claudia, 1962-`Aristotle's ethics as first philosophy /``9780521866583 (hardback)`(OCoLC)ocn122973879`2007.`Cambridge University Press,`2007`aastx`B491.E7 B37 2007`B  491            E 7   B 37   2007```1`1`31811013237493`aastx`Book Collection`BOOK 16/8/4 WK````28-Jan-08`22-Jan-09`12471`11-Jul-11
651454`696671`769525`N`N`am`eng`Head and heart : American Christianities / Garry Wills.`Wills, Garry, 1934-`Head and heart : American Christianities /``9781594201462`(OCoLC)ocn122309283`2007.`Penguin Press,`2007`aastx`BR515 .W494 2007`BR  515            W 494   2007```1`1`31811012292267`aastx`Book Collection`BOOK 16/8/4 WK````31-Jan-08`27-Feb-08`11707`
619796`662788`763577`N`N`am`eng`Na¿¿ga¿¿rjuna's Reason sixty with Chandraki¿¿rti's Reason sixty commentary / translated from the Tibetan with introductory study and annotation by Joseph John Loizzo and the AIBS translation team ; edited by Robert A.F. Thurman, Thomas F. Yarnall, and Pau`Na¿¿ga¿¿rjuna, 2nd cent.`Na¿¿ga¿¿rjuna's Reason sixty with Chandraki¿¿rti's Reason sixty commentary /``9780975373422 (alk. paper)`(OCoLC)ocm85851617`2007.`American Institute of Buddhist Studies at Columbia University, co-published with Columbia University's Center for Buddhist Studies and Tibet House US,`2007`aastx`BQ7479.8.N347 N34 2007`BQ 74798           N 347   N 34   2007```1`1`31811012298157`aastx`Book Collection`BOOK 16/8/4 WK````06-Jan-06`04-Jan-08`9308`06-Sep-12
619796`662788`763577`N`N`am`eng`Na¿¿ga¿¿rjuna's Reason sixty with Chandraki¿¿rti's Reason sixty commentary / translated from the Tibetan with introductory study and annotation by Joseph John Loizzo and the AIBS translation team ; edited by Robert A.F. Thurman, Thomas F. Yarnall, and Pau`Na¿¿ga¿¿rjuna, 2nd cent.`Na¿¿ga¿¿rjuna's Reason sixty with Chandraki¿¿rti's Reason sixty commentary /``9780975373422 (alk. paper)`(OCoLC)ocm85851617`2007.`American Institute of Buddhist Studies at Columbia University, co-published with Columbia University's Center for Buddhist Studies and Tibet House US,`2007`aastx`BQ7479.8.N347 N34 2007`BQ 74798           N 347   N 34   2007```1`1`31811012298157`aastx`Book Collection`BOOK 16/8/4 WK````06-Jan-06`04-Jan-08`11388`06-Sep-12
668366`714352`789156`N`N`am`eng`Altruistic species : scientific, philosophical, and religious perspectives of human benevolence / Andrew Michael Flescher and Daniel L. Worthen.`Flescher, Andrew Michael, 1969-`Altruistic species : scientific, philosophical, and religious perspectives of human benevolence /``9781599471228 (pbk. : alk. paper)`(OCoLC)ocm85851509`c2007.`Templeton Foundation Press,`2007`aastx`BJ1474 .F54 2007`BJ 1474            F 54   2007```1`1`31811013570190`aastx`Book Collection`BOOK 16/8/4 WK````25-Mar-09`10-Jun-09`12944`
669807`715787`787973`N`N`am`eng`Intentional interviewing and counseling : facilitating client development in a multicultural society / Allen E. Ivey, Mary Bradford Ivey.`Ivey, Allen E.`Intentional interviewing and counseling : facilitating client development in a multicultural society /`6th ed.`0495006203`(OCoLC)ocm68218339`c2007.`Thomson Brooks/Cole,`2007`aastx`BF637.I5 I93 2007`BF  637            I 5   I 93   2007```1`1`31811013556355`aastx`Book Collection`BOOK 16/8/4 WK REQ EXMPT````22-Apr-09`22-May-09`13132`27-Jan-11
652130`696608`772958`N`N`am`eng`Religion, culture and politics in the Twentieth-century United States / Mark Hulsether.`Hulsether, Mark.`Religion, culture and politics in the Twentieth-century United States /``9780231144032 (pbk.)`(OCoLC)ocn154711232`c2007.`Columbia University Press,`2007`aastx`BL2525 .H85 2007b`BL 2525            H 85   2007 B```1`1`31811013185874`aastx`Book Collection`BOOK 16/8/4 WK````14-Feb-08`21-May-08`11700`01-Apr-09
664350`713508`787356`N`N`am`eng`Routledge companion to philosophy of religion / edited by Chad Meister and Paul Copan.``Routledge companion to philosophy of religion /``9780415380386 (hbk.)`(OCoLC)ocm85689864`2007.`Routledge,`2007`aastx`BL51 .R5984 2007`BL   51            R 5984   2007```1`1`31811013505873`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-08`14-May-09`12899`
659062`702721`775527`N`N`am`eng`Harpercollins visual guide to the New Testament : what archaeology reveals about the first Christians / Jonathan L. Reed.`Reed, Jonathan L.`Harpercollins visual guide to the New Testament : what archaeology reveals about the first Christians /`1st ed.`9780060842499 (pbk.)`(OCoLC)ocn148888391`c2007.`HarperOne,`2007`aastx`BS2406.5 .R44 2007`BS 24065           R 44   2007```1`1`31811013202836`aastx`Book Collection`BOOK 16/8/4 WK````30-Jun-08`21-Jun-10`12303`
663430`707769`780925`N`N`am`eng`SAGE handbook of the sociology of religion / edited by James A. Beckford and N.J. Demerath III.``SAGE handbook of the sociology of religion /``9781412911955 (hbk.)`(OCoLC)ocn141385644`2007.`SAGE Publications,`2007`aastx`BL60 .S24 2007`BL   60            S 24   2007```1`1`31811013509545`aastx`Book Collection`BOOK 16/8/4 WK````06-Nov-08`09-Jan-09`12631`24-Mar-12
652584`696950`770803`N`N`am`eng`Second philosophy : a naturalistic method / Penelope Maddy.`Maddy, Penelope.`Second philosophy : a naturalistic method /``9780199273669 (alk. paper)`(OCoLC)ocm76935638`2007.`Oxford University Press,`2007`aastx`B828.2 .M33 2007`B  8282           M 33   2007```1`1`31811012357409`aastx`Book Collection`BOOK 16/8/4 WK````20-Feb-08`27-Mar-08`11731`16-Mar-09
648374`694822`769090`N`N`am`eng`Aristotle's De anima / Ronald Polansky.`Polansky, Ronald M., 1948-`Aristotle's De anima /``9780521862745 (hardback)`(OCoLC)ocm71810168`2007.`Cambridge University Press,`2007`aastx`B415 .P64 2007`B  415            P 64   2007```1`1`31811012290691`aastx`Book Collection`BOOK 16/8/4 WK````26-Oct-07`14-Feb-08`11577`
669291`715195`790006`N`N`am`eng`Doing justice to mercy : religion, law, and criminal justice / edited by Jonathan Rothchild, Matthew Myer Boulton and Kevin Jung.``Doing justice to mercy : religion, law, and criminal justice /``0813926424 (cloth : alk. paper)`(OCoLC)ocm85623644`2007.`University of Virginia Press,`2007`aastx`BL65.J87 D65 2007`BL   65            J 87   D 65   2007```1`1`31811013557015`aastx`Book Collection`BOOK 16/8/4 WK````13-Apr-09`24-Jun-09`13041`16-Feb-12
652480`696812`771125`N`N`am`eng`Avant-garde fascism : the mobilization of myth, art, and culture in France, 1909-1939 / Mark Antliff.`Antliff, Mark, 1957-`Avant-garde fascism : the mobilization of myth, art, and culture in France, 1909-1939 /``9780822340348 (pbk. : alk. paper)`(OCoLC)ocm81861352`2007.`Duke University Press,`2007`aastx`BH301.A94 A58 2007`BH  301            A 94   A 58   2007```1`1`31811012374842`aastx`Book Collection`BOOK 16/8/4 WK````20-Feb-08`02-Apr-08`11729`03-Jun-08
636897`682452`759115`N`N`am`eng`On love : in the Muslim tradition / Rusmir Mahmutc¿¿ehajic¿¿ ; translated by Celia Hawkesworth ; foreword by David B. Burrell.`Mahmutc¿¿ehajic¿¿, Rusmir, 1948-`On love : in the Muslim tradition /`1st ed.`9780823227518 (cloth : alk. paper)`(OCoLC)ocm84903516`2007.`Fordham University Press,`2007`aastx`BP188.16.L68 M3413 2007`BP  18816          L 68   M 3413   2007```1`1`31811012738699`aastx`Book Collection`BOOK 16/8/4 WK````19-Jan-07`23-May-07`10880`22-Oct-09
